property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST2.w,w,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST2,http://www.w3.org/2001/XMLSchema#double,Governor gain (1/droop) on turbine rating (<i>W</i>).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV3.uo,uo,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV3,http://www.w3.org/2001/XMLSchema#double,"Maximum valve opening velocity (<i>Uo</i>).  Unit = PU / s.  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR2.te,te,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR2,http://www.w3.org/2001/XMLSchema#double,Exciter time constant (<i>T</i><i><sub>E</sub></i>) (&gt;= 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK.efdmin,efdmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://www.w3.org/2001/XMLSchema#double,Field voltage clipping lower level limit (<i>Efdmin</i>) (&lt; ExcSK.efdmax).
http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineEquivalentCircuit.rr1,rr1,http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineEquivalentCircuit,http://www.w3.org/2001/XMLSchema#double,Damper 1 winding resistance.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC6C.efemax,efemax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC6C,http://www.w3.org/2001/XMLSchema#double,Maximum exciter field voltage (Efemax). Typical value = 44.
http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineEquivalentCircuit.xm,xm,http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineEquivalentCircuit,http://www.w3.org/2001/XMLSchema#double,Magnetizing reactance.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbLCFB1.pbf,pbf,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbLCFB1,http://www.w3.org/2001/XMLSchema#boolean,"Power controller flag (<i>Pbf</i>).
true = enable load controller
false = disable load controller.
Typical value = false."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4C.vscl,vscl,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4C,http://www.w3.org/2001/XMLSchema#boolean,Alternate SCL input locations (Vscl). True means summation point. False means take-over.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B.vlmax,vlmax,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B,http://www.w3.org/2001/XMLSchema#double,"Low band output maximum limit (<i>V</i><i><sub>Lmax</sub></i>) (&gt; PssIEEE4B.vlmin).  Typical value = 0,075."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType1aIEC2.WindAeroConstIEC2,WindAeroConstIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType1aIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroConstIEC2,Wind aerodynamic module associated with this wind turbine type 1A model.
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.kru,kru,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,SCL reference ramp-up rate (Kru). Typical value = 1000.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA.ivpnt1,ivpnt1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA,http://www.w3.org/2001/XMLSchema#double,"Maximum low voltage active current breakpoint (lvpnt1). Typical value = 0,8."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4C.ke,ke,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4C,http://www.w3.org/2001/XMLSchema#double,Exciter field proportional constant (Ke). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4.y,y,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4,http://www.w3.org/2001/XMLSchema#double,"Coefficient of linearized equations of turbine (Stodola formulation) (<i>Y</i>).  Typical value = 0,13."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssSB4.tb,tb,http://iec.ch/TC57/2013/CIM-schema-cim16#PssSB4,http://www.w3.org/2001/XMLSchema#double,"Time constant (<i>Tb</i>) (&gt;= 0).  Typical value = 0,37."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC2.iqh1,iqh1,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC2,http://www.w3.org/2001/XMLSchema#double,Maximum reactive current injection during dip (<i>i</i><i><sub>qh1</sub></i>). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7C.kpa,kpa,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7C,http://www.w3.org/2001/XMLSchema#double,Field current regulator proportional gain (Kpa). Typical value = 112.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST9C.ku,ku,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST9C,http://www.w3.org/2001/XMLSchema#double,Gain associated with activation of takeover UEL (Ku). Typical value = 10000.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcPIC.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcPIC,http://www.w3.org/2001/XMLSchema#double,Voltage regulator maximum limit (<i>V</i><i><sub>rmax</sub></i>) (&gt; ExcPIC.vrmin).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B.th10,th10,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B,http://www.w3.org/2001/XMLSchema#double,High band time constant (<i>T</i><i><sub>H10</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL2C.tdoel,tdoel,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL2C,http://www.w3.org/2001/XMLSchema#double,"OEL PID regulator differential time constant (Tdoel) (>=0). Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbLCFB1.fb,fb,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbLCFB1,http://www.w3.org/2001/XMLSchema#double,Frequency bias gain (<i>Fb</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC5A.te,te,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC5A,http://www.w3.org/2001/XMLSchema#double,"Exciter time constant, integration rate associated with exciter control (<i>Te</i>) (&gt; 0).  Typical value = 0,8."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE1.vulmax,vulmax,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE1,http://www.w3.org/2001/XMLSchema#double,UEL output maximum limit (<i>V</i><i><sub>ULMAX</sub></i>) (&gt; UnderexcLimIEEE1.vulmin).  Typical value = 18.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID.gatmin,gatmin,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID,http://www.w3.org/2001/XMLSchema#double,Gate opening limit minimum (<i>Gatmin</i>) (&lt; GovHydroWPID.gatmax).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR1.e2,e2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR1,http://www.w3.org/2001/XMLSchema#double,"Field voltage value 2 (<i>E</i><i><sub>2</sub></i>).  Typical value = 3,14."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug.tw,tw,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug,http://www.w3.org/2001/XMLSchema#double,Waterwall time constant (Tw) (>=0). Typical value = 7.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA.kqv,kqv,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA,http://www.w3.org/2001/XMLSchema#double,Proportional voltage control gain (Kqv). Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC5C.ve1,ve1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC5C,http://www.w3.org/2001/XMLSchema#double,"Exciter output voltage for saturation factor Se(Ve1), (Ve1). Typical value = 5,6."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C.vfemax,vfemax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C,http://www.w3.org/2001/XMLSchema#double,Maximum exciter field current limit reference (Vfemax). Typical value = 16.
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscExcContIEEEDEC1A.tan,tan,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscExcContIEEEDEC1A,http://www.w3.org/2001/XMLSchema#double,"Discontinuous controller time constant (<i>T</i><i><sub>AN</sub></i>) (&gt;= 0).  Typical value = 0,08."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcANS.t2,t2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcANS,http://www.w3.org/2001/XMLSchema#double,"Time constant (<i>T</i><i><sub>2</sub></i>) (&gt;= 0).  Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC1A.tc,tc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC1A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>Tc</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcNI.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcNI,http://www.w3.org/2001/XMLSchema#double,"Maximum voltage regulator ouput (<i>Vrmax</i>) (&gt; ExcNI.vrmin). Typical value = 5,0."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC8B.kdr,kdr,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC8B,http://www.w3.org/2001/XMLSchema#double,Voltage regulator derivative gain (<i>Kdr</i>) (&gt;= 0).  Typical value = 10.
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2.kui,kui,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2,http://www.w3.org/2001/XMLSchema#double,"UEL integral gain (<i>K</i><i><sub>UI</sub></i>).  Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL3C.voelmax2,voelmax2,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL3C,http://www.w3.org/2001/XMLSchema#double,OEL maximum output (Voelmax2). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C.vuelInputKind,vuelInputKind,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C,http://www.w3.org/2001/XMLSchema#string,Alternate UEL input locations (Vuel).
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.vuelmin1,vuelmin1,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,Minimum UEL output limit (Vuelmin1). Typical value = -10.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4.kpp,kpp,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4,http://www.w3.org/2001/XMLSchema#double,Proportional gain of pressure feedback regulator (<i>Kpp</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPID.db2,db2,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPID,http://www.w3.org/2001/XMLSchema#double,Dead band (db2). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B.ki,ki,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B,http://www.w3.org/2001/XMLSchema#double,Intermediate band gain (<i>K</i><i><sub>I</sub></i>).  Typical value = 30.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1C.vs,vs,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1C,http://www.w3.org/2001/XMLSchema#boolean,Alternate PSS input locations (Vs). True means input at voltage error calculation. False means input at summation point at voltage regulator output.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7C.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7C,http://www.w3.org/2001/XMLSchema#double,Regulator input filter time constant (Tg) (>=0). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4bIEC.tufiltp4b,tufiltp4b,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4bIEC,http://www.w3.org/2001/XMLSchema#double,Voltage measurement filter time constant (<i>T</i><i><sub>ufiltp4B</sub></i>) (&gt;= 0). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinearA.at,at,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinearA,http://www.w3.org/2001/XMLSchema#double,"Turbine gain (At). Typical value = 1,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2.mpuvrt,mpuvrt,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2,http://www.w3.org/2001/XMLSchema#boolean,"Enable UVRT power control mode (<i>M</i><i><sub>pUVRT</sub></i><sub>)</sub>.  It is a project-dependent parameter.
true means voltage control (1 in the IEC model)
false means reactive power control (0 in the IEC model)."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV3.k,k,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV3,http://www.w3.org/2001/XMLSchema#double,"Governor gain, (reciprocal of droop) (<i>K</i>).  Typical value = 20."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3.tp,tp,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3,http://www.w3.org/2001/XMLSchema#double,"Gate servo time constant (<i>Tp</i>) (&gt;= 0).  Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#DERNameplateData.supportsConstPFmode,supportsConstPFmode,http://iec.ch/TC57/2013/CIM-schema-cim16#DERNameplateData,http://www.w3.org/2001/XMLSchema#boolean,If true mode CONST_PF according to IEEE 1547-2018 is supported.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroDD.velcl,velcl,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroDD,http://www.w3.org/2001/XMLSchema#double,"Maximum gate closing velocity (<i>Velcl</i>).  Unit = PU / s.  Typical value = -0,14."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC3A.efd2,efd2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC3A,http://www.w3.org/2001/XMLSchema#double,"Exciter voltage at which exciter saturation is defined (<i>E</i><i><sub>FD2</sub></i>) (&gt; 0).  Typical value = 3,15."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO1.tb1,tb1,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO1,http://www.w3.org/2001/XMLSchema#double,"Voltage measurement lag time constant (Tb1) (>=0). Typical range from 0,025 to 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD.flag,flag,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD,http://www.w3.org/2001/XMLSchema#boolean,Droop switch (Flag). True means electrical power (Flag=1). False means mechanical feedback (Flag=0). Typical value = false.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A.kc,kc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A,http://www.w3.org/2001/XMLSchema#double,Rectifier loading factor proportional to commutating reactance (<i>K</i><i><sub>C</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC.th2t,th2t,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC,http://www.w3.org/2001/XMLSchema#double,Thermal protection trip completion level (pu temperature) (Th2t).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2.kimw,kimw,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2,http://www.w3.org/2001/XMLSchema#double,"Power controller (reset) gain (<i>Kimw</i>).  The default value of 0,01 corresponds to a reset time of 100 seconds.  A value of 0,001 corresponds to a relatively slow-acting load controller.  Typical value = 0."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3.eps,eps,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3,http://www.w3.org/2001/XMLSchema#double,Intentional db hysteresis (<i>eps</i>).  Unit = Hz.  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStatic.eq1,eq1,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStatic,http://www.w3.org/2001/XMLSchema#double,First term voltage exponent for reactive power (<i>Eq1</i>).  Used only when .staticLoadModelType = exponential.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEE.ifdrated,ifdrated,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEE,http://www.w3.org/2001/XMLSchema#double,"Rated field current (<i>I</i><i><sub>FDrated</sub></i>).  Typical value = 2,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C.ppssoff,ppssoff,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://www.w3.org/2001/XMLSchema#double,Generator MW threshold for PSS activation (Ppssoff). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2.tu4,tu4,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2,http://www.w3.org/2001/XMLSchema#double,UEL lag time constant (<i>T</i><i><sub>U4</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE3C.a2,a2,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE3C,http://www.w3.org/2001/XMLSchema#double,PSS numerator coefficient (first block) (A2). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro1.gmin,gmin,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro1,http://www.w3.org/2001/XMLSchema#double,Minimum gate opening (<i>Gmin</i>) (&gt;= 0 and &lt; GovHydro1.gmax).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECA.vdi2v4,vdi2v4,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECA,http://www.w3.org/2001/XMLSchema#double,Point 4 voltage of a piecewise linear curve made up of four pairs of V and I values and defines the active current limits in relation to value of voltage  (vdl2).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR5.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR5,http://www.w3.org/2001/XMLSchema#double,Time constant (<i>Ta</i>) (&gt;= 0).
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.voelmin3,voelmin3,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,Minimum OEL PID output limit (Voelmin3). Typical value = -100.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST1A.kf,kf,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST1A,http://www.w3.org/2001/XMLSchema#double,Excitation control system stabilizer gains (<i>Kf</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroTwoDimIEC2.dpomega0,dpomega0,http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroTwoDimIEC2,http://www.w3.org/2001/XMLSchema#double,Constant term of partial derivative of aerodynamic power with respect to changes in wind turbine rotor speed (<i>dp</i><i><sub>omega0</sub></i>). It is a use case-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3.vrefmax,vrefmax,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3,http://www.w3.org/2001/XMLSchema#double,"Maximum allowable voltage reference setpoint of the AVR (Vrefmax). Typical range from 1,02 to 1,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C.tqref,tqref,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C,http://www.w3.org/2001/XMLSchema#double,UEL reactive power reference time constant (Tqref) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST4.rymn,rymn,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST4,http://www.w3.org/2001/XMLSchema#double,Minimum valve opening (<i>RYMN</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantReactiveControlIEC.tuqfilt,tuqfilt,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantReactiveControlIEC,http://www.w3.org/2001/XMLSchema#double,Filter time constant for voltage-dependent reactive power (<i>T</i><i><sub>uqfilt</sub></i>) (&gt;= 0). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV3.t5,t5,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV3,http://www.w3.org/2001/XMLSchema#double,"Time constant of second boiler pass (i.e. reheater) (<i>T5</i>) (&gt; 0 if fast valving is used, otherwise &gt;= 0).  Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK.kp,kp,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://www.w3.org/2001/XMLSchema#double,PI controller gain (<i>Kp</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1.aset,aset,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://www.w3.org/2001/XMLSchema#double,"Acceleration limiter setpoint (<i>Aset</i>).  Unit = PU / s.  Typical value = 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis.tx,tx,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis,http://www.w3.org/2001/XMLSchema#double,Derivative feedback gain (<i>Tx</i>) (&gt;= 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8C.vemin,vemin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8C,http://www.w3.org/2001/XMLSchema#double,Minimum exciter output voltage (Vemin). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccTIOCRS.tcb,tcb,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccTIOCRS,http://www.w3.org/2001/XMLSchema#double,Breaker time. After the relay integration reaches a value 1.0 then a relay trip signal is sent to the devices with a delay based on this breaker time.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1A.vrmin,vrmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1A,http://www.w3.org/2001/XMLSchema#double,"Minimum voltage regulator outputs (<i>V</i><i><sub>RMIN</sub></i>) (&lt; 0).  Typical value = -6,7."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN1.tnu,tnu,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN1,http://www.w3.org/2001/XMLSchema#double,Controller reset time constant (<i>Tnu</i>) (&gt;= 0).  Typical value = 2.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSEXS.tc,tc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSEXS,http://www.w3.org/2001/XMLSchema#double,PI controller phase lead time constant (<i>Tc</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A,http://www.w3.org/2001/XMLSchema#double,"Maximum voltage regulator output (<i>V</i><i><sub>RMAX</sub></i>) (&gt; 0).  Typical value = 5,64."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A.tf1,tf1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A,http://www.w3.org/2001/XMLSchema#double,Excitation control system stabilizer time constant (<i>Tf1</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPitchAngleIEC.thetamax,thetamax,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPitchAngleIEC,http://www.w3.org/2001/XMLSchema#double,Maximum pitch angle (<i>theta</i><i><sub>max</sub></i>) (&gt; WindContPitchAngleIEC.thetamin). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.vuelmin3,vuelmin3,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,Minimum UEL PID output limit (Vuelmin3). Typical value = -100.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B.vstmax,vstmax,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B,http://www.w3.org/2001/XMLSchema#double,"PSS output maximum limit (<i>V</i><i><sub>STmax</sub></i>) (&gt; PssIEEE4B.vstmin).  Typical value = 0,15."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccPVD1.qmax,qmax,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccPVD1,http://www.w3.org/2001/XMLSchema#double,"Maximum reactive power (Qmx). Typical value = 0,328."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt.ki,ki,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt,http://www.w3.org/2001/XMLSchema#double,"Integral gain (Ki). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C.vuelmin1,vuelmin1,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C,http://www.w3.org/2001/XMLSchema#double,UEL minimum output (Vuelmin1). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4.db1,db1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4,http://www.w3.org/2001/XMLSchema#double,Intentional deadband width (<i>db1</i>).  Unit = Hz.  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2A.kp,kp,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2A,http://www.w3.org/2001/XMLSchema#double,"Potential circuit gain coefficient (<i>K</i><i><sub>P</sub></i>) (&gt;= 0).  Typical value = 4,88."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssWECC.t1,t1,http://iec.ch/TC57/2013/CIM-schema-cim16#PssWECC,http://www.w3.org/2001/XMLSchema#double,"Input signal 1 transducer time constant (<i>T</i><i><sub>1</sub></i>) (&gt;= 0).  Typical value = 0,037."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD.tp,tp,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD,http://www.w3.org/2001/XMLSchema#double,Gate servo time constant (Tp) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2ST.t6,t6,http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2ST,http://www.w3.org/2001/XMLSchema#double,Time constant (<i>T</i><i><sub>6</sub></i>) (&gt;= 0). 
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2.kis,kis,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2,http://www.w3.org/2001/XMLSchema#double,"Integral gain of slow-susceptance regulator (Kis). Typical range from 0,0005 to 0,0001."
