class,super_class,label,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#PssELIN2,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssELIN2,Power system stabilizer typically associated with ExcELIN2 (though PssIEEE2B or Pss2B can also be used).
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWT2E,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWT2E,"WECC External Resistance Controller.

Reference: https://www.esig.energy/wiki-main-page/wt2-generic-wind-model/#Rotor_Resistance_Control_Model_.28WT2E.29."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContRotorRIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContRotorRIEC2,"Rotor resistance control model.
Reference: IEC 61400-27-1:2020, 7.7.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGovernorDynamics,GovIEEEHydroDD,"Double-derivative hydro governor.

Reference: IEEE PES-TR1, 4.2, Figure 4-5."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGridMeasForControl,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindGridMeasForControl,"Grid measurement module for control.
Reference: IEC 61400-27-1:2020, 7.8.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE3B,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssIEEE3B,"IEEE 421.5-2005 type PSS3B power system stabilizer model. The PSS model PSS3B has dual inputs of electrical power and rotor angular frequency deviation. The signals are used to derive an equivalent mechanical power signal.
This model has 2 input signals. They have the following fixed types (expressed in terms of InputSignalKind values): the first one is of generatorElectricalPower type and the second one is of rotorAngleFrequencyDeviation type.
Reference: IEEE 421.5-2005, 8.3. 
According to IEEE 421.5-2016, 9.6 the PSS3B power system stabilizer model is being superseded by the model PSS3C (PssIEEE3C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAVR1,Italian excitation system corresponding to IEEE (1968) type 1 model. It represents an exciter dynamo and electromechanical regulator.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType1aIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC2,WindGenTurbineType1aIEC2,"Wind turbine IEC type 1A.
Reference: IEC 61400-27-1:2020, 6.2.2.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbCIGREHRSGST,http://iec.ch/TC57/2013/CIM-schema-cim16#SteamTurbineGeneratorDynamics,TurbCIGREHRSGST,"CIGRE heat-recovery steam generator (HRSG) and a steam turbine model.

Reference: IEEE PES-TR1, 3.2.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR5,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAVR5,Manual excitation control with field circuit resistance. This model can be used as a very simple representation of manual voltage control.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro2,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydro2,IEEE hydro turbine governor with straightforward penstock configuration and hydraulic-dashpot governor.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC2A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC2A,"IEEE 421.5-2005 type AC2A model. The model represents a high initial response field-controlled alternator-rectifier excitation system. The alternator main exciter is used with non-controlled rectifiers. The type AC2A model is similar to that of type AC1A except for the inclusion of exciter time constant compensation and exciter field current limiting elements.
Reference: IEEE 421.5-2005, 6.2.
According to IEEE 421.5-2016, 7.4 the AC2A excitation system model is being superseded by the model AC2C (ExcIEEEAC2C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#MechanicalLoadDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,MechanicalLoadDynamics,"Mechanical load function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinear,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroWaterColumnDynamics,TurbIEEEHydroWCNonLinear,"Nonlinear turbine-water column model (inelastic) with gate vs. power gain.

Reference: IEEE PES-TR1, 4.3, Figure 4-15."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotor,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,LoadMotor,"Aggregate induction motor load. This model is used to represent a fraction of an ordinary load as ""induction motor load"".  It allows a load that is treated as an ordinary constant power in power flow analysis to be represented by an induction motor in dynamic simulation. This model is intended for representation of aggregations of many motors dispersed through a load represented at a high voltage bus but where there is no information on the characteristics of individual motors.
Either a ""one-cage"" or ""two-cage"" model of the induction machine can be modelled. Magnetic saturation is not modelled.
This model treats a fraction of the constant power part of a load as a motor. During initialisation, the initial power drawn by the motor is set equal to <i>Pfrac</i> times the constant <i>P</i> part of the static load.  The remainder of the load is left as a static load.
The reactive power demand of the motor is calculated during initialisation as a function of voltage at the load bus. This reactive power demand can be less than or greater than the constant <i>Q</i> component of the load.  If the motor's reactive demand is greater than the constant <i>Q</i> component of the load, the model inserts a shunt capacitor at the terminal of the motor to bring its reactive demand down to equal the constant <i>Q</i> reactive load.  
If an induction motor load model and a static load model are both present for a load, the motor <i>Pfrac</i> is assumed to be subtracted from the power flow constant <i>P</i> load before the static load model is applied.  The remainder of the load, if any, is then represented by the static load model."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST2A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcST2A,Modified IEEE ST2A static excitation system with another lead-lag block added to match the model defined by WECC.
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2IEEEPFController,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType2Dynamics,PFVArType2IEEEPFController,"IEEE PF controller type 2 which is a summing point type controller making up the outside loop of a two-loop system. This controller is implemented as a slow PI type controller. The voltage regulator forms the inner loop and is implemented as a fast controller.
Reference: IEEE 421.5-2005, 11.4. "
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccREGCA,"WECC Generator-Converter Model.

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPitchContPowerIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindPitchContPowerIEC2,"Pitch control power module.
Reference: IEC 61400-27-1:2020, 7.6.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLim2,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLim2,"Overexcitation limiter with a fixed pickup threshold. It reduces the excitation set-point by means of a non-windup integral regulator.
<i>Irated</i> is the rated machine excitation current (calculated from nameplate conditions: <i>V</i><i><sub>nom</sub></i>, <i>P</i><i><sub>nom</sub></i>, <i>CosPhi</i><i><sub>nom</sub></i>)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccREPCC,"WECC Plant controller model (REPC_C).

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEE,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLimIEEE,"The over excitation limiter model is intended to represent the significant features of OELs necessary for some large-scale system studies. It is the result of a pragmatic approach to obtain a model that can be widely applied with attainable data from generator owners. An attempt to include all variations in the functionality of OELs and duplicate how they interact with the rest of the excitation systems would likely result in a level of application insufficient for the studies for which they are intended.
Reference: IEEE 421.5-2005, 9 and IEEE 421.5-2016, 10.4. "
http://iec.ch/TC57/2013/CIM-schema-cim16#VAdjIEEE2,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageAdjusterDynamics,VAdjIEEE2,"IEEE 421.5-2016 Voltage reference adjuster model. It is is used to represent the voltage adjuster in either a power factor or var control system represented by a Type 1 model.

Reference: IEEE 421.5-2016, 13.7."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2Dynamics,WindTurbineType1or2IEC,"Parent class supporting relationships to IEC wind turbines type 1 and type 2 including their control models.
Generator model for wind turbine of IEC type 1 or type 2 is a standard asynchronous generator model.
Reference: IEC 61400-27-1:2015, 5.5.2 and 5.5.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE1A,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssIEEE1A,"IEEE type PSS1A power system stabilizer model. PSS1A is the generalized form of a PSS with a single input signal. 
Reference: IEEE 421.5-2005, 8.1 and IEEE 421.5-2016, 9.2. 
Parameter details:
In order to match with the parameters defined in IEEE 421.5-2016, attributes vrmax and vrmin defined in this model shall be considered the same as parameters Vstmax and Vstmin defined by IEEE 421.5-2016, 9.2. "
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGPB,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGPB,"WECC Mechanical side model (WTGP_B).

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST7B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcST7B,Modified IEEE ST7B static excitation system without stator current limiter (SCL) and current compensator (DROOP) inputs.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC7C,"IEEE 421.5-2016 AC7C excitation system model. It consists of an AC alternator with either stationary or rotating rectifiers to produce the DC field requirements.

Reference: IEEE 421.5-2016, 7.15."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccREPCA,"WECC Plant Controller.

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,ACDCConverter,"A unit with valves for three phases, together with unit control equipment, essential protective and switching devices, DC storage capacitors, phase reactors and auxiliaries, if any, used for conversion."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovSteamIEEEG1Aug,"Augmented IEEEG1 steam turbine-governor model with simplified boiler dynamics and coordinate control.

Reference: IEEE PES-TR1, 2.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType1CIEEEVArController,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType1Dynamics,PFVArType1CIEEEVArController,"IEEE 421.5-2016 Var controller Type 1 model. It operates by moving the voltage reference through the voltage adjuster model. The var controller operates after a time delay to raise or lower the reference setpoint until the generator reactive power (var) is within the given deadband value.

Reference: IEEE 421.5-2016, 13.5."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConnection,EnergyConsumer,"Generic user of energy - a  point of consumption on the power system model.
EnergyConsumer.pfixed, .qfixed, .pfixedPct and .qfixedPct have meaning only if there is no LoadResponseCharacteristic associated with EnergyConsumer or if LoadResponseCharacteristic.exponentModel is set to False."
http://iec.ch/TC57/2013/CIM-schema-cim16#CommunicationDelayIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#CommunicationIEC,CommunicationDelayIEC,"Communication delay module.
Reference: IEC 61400-27-1:2020, 7.10.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC1A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC1A,"IEEE 421.5-2005 type AC1A model. The model represents the field-controlled alternator-rectifier excitation systems designated type AC1A. These excitation systems consist of an alternator main exciter with non-controlled rectifiers.
Reference: IEEE 421.5-2005, 6.1.
According to IEEE 421.5-2016, 7.2 the AC1A excitation system model is being superseded by the model AC1C (ExcIEEEAC1C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachineDynamics,AsynchronousMachineDynamics,"Asynchronous machine whose behaviour is described by reference to a standard model expressed in either time constant reactance form or equivalent circuit form <font color=""#0f0f0f"">or by definition of a user-defined model.</font>
Parameter details:
<ol>
	<li>Asynchronous machine parameters such as <i>Xl, Xs,</i> etc. are actually used as inductances in the model, but are commonly referred to as reactances since, at nominal frequency, the PU values are the same. However, some references use the symbol <i>L</i> instead of <i>X</i>.</li>
</ol>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcELIN2,"Detailed excitation system ELIN (VATECH).  This model represents an all-static excitation system. A PI voltage controller establishes a desired field current set point for a proportional current controller. The integrator of the PI controller has a follow-up input to match its signal to the present field current. Power system stabilizer models used in conjunction with this excitation system model: PssELIN2, PssIEEE2B, Pss2B."
http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachineDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,RotatingMachineDynamics,Abstract parent class for all synchronous and asynchronous machine standard models. 
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadElectronicWECC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,LoadElectronicWECC,"Electronic Load used in the WECC Dynamic Composite Load Model (CMPLDW).

Reference: Technical Reference on the Composite Load Model No3002019209."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovCT1,"General model for any prime mover with a PID governor, used primarily for combustion turbine and combined cycle units.
This model can be used to represent a variety of prime movers controlled by PID governors.  It is suitable, for example, for the representation of: 
<ul>
	<li>gas turbine and single shaft combined cycle turbines</li>
</ul>
<ul>
	<li>diesel engines with modern electronic or digital governors  </li>
</ul>
<ul>
	<li>steam turbines where steam is supplied from a large boiler drum or a large header whose pressure is substantially constant over the period under study</li>
	<li>simple hydro turbines in dam configurations where the water column length is short and water inertia effects are minimal.</li>
</ul>
Additional information on this model is available in the 2012 IEEE report, <i><u>Dynamic Models for Turbine-Governors in Power System Studies</u></i>, 3.1.2.3 pages 3 to 4 (GGOV1)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST8C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST8C,"IEEE 421.5-2016 ST8C excitation system model. It has a PI Type voltage regulator
followed by a PI current regulator in cascade. Both regulator blocks have non-windup limits. The cascaded AVR model is based on IEC 60034-16:1991.

Reference: IEEE 421.5-2016, 8.16."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcST6B,Modified IEEE ST6B static excitation system with PID controller and optional inner feedback loop.
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineEquivalentCircuit,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineDetailed,SynchronousMachineEquivalentCircuit,"The electrical equations for all variations of the synchronous models are based on the SynchronousEquivalentCircuit diagram for the direct- and quadrature- axes.
Equations for conversion between equivalent circuit and time constant reactance forms:
<i>Xd</i> = <i>Xad </i>+<i> Xl</i>
<i>X’d</i> = <i>Xl</i> + <i>Xad</i> x <i>Xfd</i> / (<i>Xad</i> + <i>Xfd</i>)
<i>X”d</i> = <i>Xl</i> + <i>Xad</i> x <i>Xfd</i> x <i>X1d</i> / (<i>Xad</i> x <i>Xfd</i> + <i>Xad</i> x <i>X1d</i> + <i>Xfd</i> x <i>X1d</i>)
<i>Xq</i> = <i>Xaq</i> + <i>Xl</i>
<i>X’q</i> = <i>Xl</i> + <i>Xaq</i> x <i>X1q</i> / (<i>Xaq</i> + <i>X1q</i>)
<i>X”q</i> = <i>Xl</i> + <i>Xaq</i> x <i>X1q</i> x <i>X2q</i> / (<i>Xaq</i> x <i>X1q</i> + <i>Xaq</i> x <i>X2q</i> + <i>X1q</i> x <i>X2q</i>)
<i>T’do</i> = (<i>Xad</i> + <i>Xfd</i>) / (<i>omega</i><i><sub>0</sub></i> x <i>Rfd</i>)
<i>T”do</i> = (<i>Xad</i> x <i>Xfd</i> + <i>Xad</i> x <i>X1d</i> + <i>Xfd</i> x <i>X1d</i>) / (<i>omega</i><i><sub>0</sub></i> x <i>R1d</i> x (<i>Xad</i> + <i>Xfd</i>)
<i>T’qo</i> = (<i>Xaq</i> + <i>X1q</i>) / (<i>omega</i><i><sub>0</sub></i> x <i>R1q</i>)
<i>T”qo</i> = (<i>Xaq</i> x <i>X1q</i> + <i>Xaq</i> x <i>X2q</i> + <i>X1q</i> x <i>X2q</i>) / (<i>omega</i><i><sub>0</sub></i> x <i>R2q</i> x (<i>Xaq</i> + <i>X1q</i>)
Same equations using CIM attributes from SynchronousMachineTimeConstantReactance class on left of ""="" and SynchronousMachineEquivalentCircuit class on right (except as noted):
xDirectSync = xad + RotatingMachineDynamics.statorLeakageReactance
xDirectTrans = RotatingMachineDynamics.statorLeakageReactance + xad x xfd / (xad + xfd)
xDirectSubtrans = RotatingMachineDynamics.statorLeakageReactance + xad x xfd x x1d / (xad x xfd + xad x x1d + xfd x x1d)
xQuadSync = xaq + RotatingMachineDynamics.statorLeakageReactance
xQuadTrans = RotatingMachineDynamics.statorLeakageReactance + xaq x x1q / (xaq+ x1q)
xQuadSubtrans = RotatingMachineDynamics.statorLeakageReactance + xaq x x1q x x2q / (xaq x x1q + xaq x x2q + x1q x x2q) 
tpdo = (xad + xfd) / (2 x pi x nominal frequency x rfd)
tppdo = (xad x xfd + xad x x1d + xfd x x1d) / (2 x pi x nominal frequency x r1d x (xad + xfd)
tpqo = (xaq + x1q) / (2 x pi x nominal frequency x r1q)
tppqo = (xaq x x1q + xaq x x2q + x1q x x2q) / (2 x pi x nominal frequency x r2q x (xaq + x1q)
These are only valid for a simplified model where ""Canay"" reactance is zero."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimX2,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcitationLimiterDynamics,UnderexcLimX2,"<font color=""#0f0f0f"">Westinghouse minimum excitation limiter.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssIEEE2C,"IEEE 421.5-2016 PSS2C power system stabilizer model. It is is designed to represent a variety of dual-input stabilizers, which normally use combinations of power and speed (or frequency, or compensated frequency) to derive the stabilizing signal.

Reference: IEEE 421.5-2016, 9.5."
http://iec.ch/TC57/2013/CIM-schema-cim16#StatcomUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#StatcomDynamics,StatcomUserDefined,"STATCOM function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID2,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroPID2,"Hydro turbine and governor. Represents plants with straightforward penstock configurations and ""three term"" electro-hydraulic governors (i.e. Woodward<sup>TM</sup> electronic).
[Footnote: Woodward electronic governors are an example of suitable products available commercially. This information is given for the convenience of users of this document and does not constitute an endorsement by IEC of these products.]."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindProtectionIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindProtectionIEC2,"The grid protection module includes protection against over- and under-voltage, and against over- and under-frequency.
Reference: IEC 61400-27-1:2020, 7.8.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST7B,"IEEE 421.5-2005 type ST7B model. This model is representative of static potential-source excitation systems. In this system, the AVR consists of a PI voltage regulator. A phase lead-lag filter in series allows the introduction of a derivative function, typically used with brushless excitation systems. In that case, the regulator is of the PID type. In addition, the terminal voltage channel includes a phase lead-lag filter.  The AVR includes the appropriate inputs on its reference for overexcitation limiter (OEL1), underexcitation limiter (UEL), stator current limiter (SCL), and current compensator (DROOP). All these limitations, when they work at voltage reference level, keep the PSS (VS signal from PSS) in operation. However, the UEL limitation can also be transferred to the high value (HV) gate acting on the output signal. In addition, the output signal passes through a low value (LV) gate for a ceiling overexcitation limiter (OEL2).
Reference: IEEE 421.5-2005, 7.7. 
According to IEEE 421.5-2016, 8.14 the ST7B excitation system model is being superseded by the model ST7C (ExcIEEEST7C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#CSCUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#CSCDynamics,CSCUserDefined,"Current source converter (CSC) function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2Dynamics,WindTurbineType1or2IEC2,"Parent class supporting relationships to IEC wind turbines type 1 and type 2 including their modules.
Generator model for wind turbine of IEC type 1 or type 2 is a standard asynchronous generator model.
Reference: IEC 61400-27-1:2020, 6.2.2 and 6.2.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC8B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAC8B,Modified IEEE AC8B alternator-supplied rectifier excitation system with speed input and input limiter.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,WindPlantDynamics,Parent class supporting relationships to wind turbines type 3 and type 4 and wind plant IEC and user-defined wind plants including their control models.
http://iec.ch/TC57/2013/CIM-schema-cim16#SteamTurbineGeneratorDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,SteamTurbineGeneratorDynamics,"Steam turbine (ST) and a heat-recovery steam generator (HRSG) function block<font color=""#0f0f0f"">.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSCRX,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcSCRX,Simple excitation system with generic characteristics typical of many excitation systems; intended for use where negative field current could be a problem.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST2A,"IEEE 421.5-2005 type ST2A model. Some static systems use both current and voltage sources (generator terminal quantities) to comprise the power source.  The regulator controls the exciter output through controlled saturation of the power transformer components.  These compound-source rectifier excitation systems are designated type ST2A and are represented by ExcIEEEST2A.
Reference: IEEE 421.5-2005, 7.2. 
According to IEEE 421.5-2016, 8.4 the ST2A excitation system model is being superseded by the model ST2C (ExcIEEEST2C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC4C,"IEEE 421.5-2016 AC4C excitation system model. It is alternator supplied controlled rectifier excitation system. It is a initial response excitation system which utilizes a full thyristor bridge in the exciter output circuit.

Reference: IEEE 421.5-2016, 7.9."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam2,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovSteam2,Simplified governor.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCgen,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroWaterColumnDynamics,TurbIEEEHydroWCgen,"General form of idealized linear turbine-water column model.

Reference: IEEE PES-TR1, 4.3, Figure 4-9."
http://iec.ch/TC57/2013/CIM-schema-cim16#RelayDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,RelayDynamics,"Relay whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECB,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREEC,WeccREECB,"WECC PQ Controller and Current Limit Logic. 
A simplified version of the electrical controls, which was previously used for PV plants but is no longer recommended. 

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscontinuousExcitationControlDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,DiscontinuousExcitationControlDynamics,"Discontinuous excitation control function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model</font>."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEDC4B,"IEEE 421.5-2005 type DC4B model. These excitation systems utilize a field-controlled DC commutator exciter with a continuously acting voltage regulator having supplies obtained from the generator or auxiliary bus.
Parameter details:
<ol>
	<li>The sign of the signal Voel is not correct in IEEE 421.5-2005. The sign in IEEE 421.5-2016 shall be used.</li>
</ol>
Reference: IEEE 421.5-2005, 5.4. 
According to IEEE 421.5-2016, 6.7 the DC4B excitation system model is being superseded by the model DC4C (ExcIEEEDC4C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC10C,"IEEE 421.5-2016 AC10C excitation system model. It represents an excitation system with a brushless exciter, which is fed from an independent source or is supplied via the generator terminals.

Reference: IEEE 421.5-2016, 7.19."
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageAdjusterUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageAdjusterDynamics,VoltageAdjusterUserDefined,"<font color=""#0f0f0f"">Voltage adjuster</font> function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2,http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensatorSystemDynamics,SVSMO2,"Static var system type SVSMO2. The SVC component of the SVSMO2 consists of only
thyristor switched capacitors and reactors, thus making its output discretely stepped. 

Reference: Generic Static Var System Models for the Western Electricity Coordinating Council, 2011."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContQIEC2,"Q control module.
Reference: IEC 61400-27-1:2020, 7.7.5."
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageCompensatorDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,VoltageCompensatorDynamics,"Voltage compensator function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
