class,super_class,label,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadResponseCharacteristic,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,LoadResponseCharacteristic,"Models the characteristic response of the load demand due to changes in system conditions such as voltage and frequency. It is not related to demand response.
If LoadResponseCharacteristic.exponentModel is True, the exponential voltage or frequency dependent models are specified and used as to calculate active and reactive power components of the load model.
The equations to calculate active and reactive power components of the load model are internal to the power flow calculation, hence they use different quantities depending on the use case of the data exchange. 
The equations for exponential voltage dependent load model injected power are: 
pInjection= Pnominal* (Voltage/cim:BaseVoltage.nominalVoltage) ** cim:LoadResponseCharacteristic.pVoltageExponent
qInjection= Qnominal* (Voltage/cim:BaseVoltage.nominalVoltage) ** cim:LoadResponseCharacteristic.qVoltageExponent
Where: 
1) * means ""multiply"" and ** is ""raised to power of"";
2) Pnominal and Qnominal represent the active power and reactive power at nominal voltage as any load described by the voltage exponential model shall be given at nominal voltage.  This means that EnergyConsumer.p and EnergyConsumer.q  are at nominal voltage.
3) After power flow is solved: 
-pInjection and qInjection correspond to SvPowerflow.p and SvPowerflow.q respectively.  
- Voltage corresponds to SvVoltage.v at the TopologicalNode where the load is connected."
http://iec.ch/TC57/2013/CIM-schema-cim16#DisconnectingCircuitBreaker,http://iec.ch/TC57/2013/CIM-schema-cim16#Breaker,DisconnectingCircuitBreaker,"A circuit breaking device including disconnecting function, eliminating the need for separate disconnectors."
http://iec.ch/TC57/2013/CIM-schema-cim16#ConnectivityNode,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ConnectivityNode,Connectivity nodes are points where terminals of AC conducting equipment are connected together with zero impedance.
http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachine,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,AsynchronousMachine,"A rotating machine whose shaft rotates asynchronously with the electrical field.  Also known as an induction machine with no external connection to the rotor windings, e.g. squirrel-cage induction machine."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadArea,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyArea,LoadArea,The class is the root or first level in a hierarchical structure for grouping of loads for the purpose of load flow load scaling.
http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerTable,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,PhaseTapChangerTable,Describes a tabular curve for how the phase angle difference and impedance varies with the tap step.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExternalNetworkInjection,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,ExternalNetworkInjection,This class represents the external network and it is used for IEC 60909 calculations.
http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection,http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentEquipment,EquivalentInjection,This class represents equivalent injections (generation or load).  Voltage regulation is allowed only at the point of connection.
http://iec.ch/TC57/2013/CIM-schema-cim16#CAESPlant,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,CAESPlant,Compressed air energy storage plant.
http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensator,http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator,NonlinearShuntCompensator,"A non linear shunt compensator has bank or section admittance values that differ. The attributes g, b, g0 and b0 of the associated NonlinearShuntCompensatorPoint describe the total conductance and admittance of a NonlinearShuntCompensatorPoint at a section number specified by NonlinearShuntCompensatorPoint.sectionNumber."
http://iec.ch/TC57/2013/CIM-schema-cim16#DCSwitch,http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,DCSwitch,A switch within the DC system.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerElectronicsConnection,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,PowerElectronicsConnection,A connection to the AC network for energy production or consumption that uses power electronics rather than rotating machines.
http://iec.ch/TC57/2013/CIM-schema-cim16#GroundingImpedance,http://iec.ch/TC57/2013/CIM-schema-cim16#EarthFaultCompensator,GroundingImpedance,A fixed impedance device used for grounding.
http://iec.ch/TC57/2013/CIM-schema-cim16#TapChanger,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,TapChanger,Mechanism for changing transformer winding tap positions.
http://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimitType,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,OperationalLimitType,The operational meaning of a category of limits.
http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,Switch,"A generic device designed to close, or open, or both, one or more electric circuits.  All switches are two terminal devices including grounding switches. The ACDCTerminal.connected at the two sides of the switch shall not be considered for assessing switch connectivity, i.e. only Switch.open, .normalOpen and .locked are relevant."
http://iec.ch/TC57/2013/CIM-schema-cim16#CombinedCyclePlant,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,CombinedCyclePlant,"A set of combustion turbines and steam turbines where the exhaust heat from the combustion turbines is recovered to make steam for the steam turbines, resulting in greater overall plant efficiency."
http://iec.ch/TC57/2013/CIM-schema-cim16#ControlAreaGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ControlAreaGeneratingUnit,A control area generating unit. This class is needed so that alternate control area definitions may include the same generating unit.   It should be noted that only one instance within a control area should reference a specific generating unit.
http://iec.ch/TC57/2013/CIM-schema-cim16#HydroPump,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,HydroPump,"A synchronous motor-driven pump, typically associated with a pumped storage plant."
http://iec.ch/TC57/2013/CIM-schema-cim16#TapSchedule,http://iec.ch/TC57/2013/CIM-schema-cim16#SeasonDayTypeSchedule,TapSchedule,A pre-established pattern over time for a tap step.
http://iec.ch/TC57/2013/CIM-schema-cim16#Cut,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,Cut,"A cut separates a line segment into two parts. The cut appears as a switch inserted between these two parts and connects them together. As the cut is normally open there is no galvanic connection between the two line segment parts. But it is possible to close the cut to get galvanic connection.
The cut terminals are oriented towards the line segment terminals with the same sequence number. Hence the cut terminal with sequence number equal to 1 is oriented to the line segment's terminal with sequence number equal to 1.
The cut terminals also act as connection points for jumpers and other equipment, e.g. a mobile generator. To enable this, connectivity nodes are placed at the cut terminals. Once the connectivity nodes are in place any conducting equipment can be connected at them."
http://iec.ch/TC57/2013/CIM-schema-cim16#TapChangerTablePoint,,TapChangerTablePoint,
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,RegulatingControl,"Specifies a set of equipment that works together to control a power system quantity such as voltage or flow. 
Remote bus voltage control is possible by specifying the controlled terminal located at some place remote from the controlling equipment.
The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.
For flow control, load sign convention is used, i.e. positive sign means flow out from a TopologicalNode (bus) into the conducting equipment.
The attribute minAllowedTargetValue and maxAllowedTargetValue are required in the following cases:
- For a power generating module operated in power factor control mode to specify maximum and minimum power factor values;
- Whenever it is necessary to have an off center target voltage for the tap changer regulator. For instance, due to long cables to off shore wind farms and the need to have a simpler setup at the off shore transformer platform, the voltage is controlled from the land at the connection point for the off shore wind farm. Since there usually is a voltage rise along the cable, there is typical and overvoltage of up 3-4 kV compared to the on shore station. Thus in normal operation the tap changer on the on shore station is operated with a target set point, which is in the lower parts of the dead band.
The attributes minAllowedTargetValue and maxAllowedTargetValue are not related to the attribute targetDeadband and thus they are not treated as an alternative of the targetDeadband. They are needed due to limitations in the local substation controller. The attribute targetDeadband is used to prevent the power flow from move the tap position in circles (hunting) that is to be used regardless of the attributes minAllowedTargetValue and maxAllowedTargetValue."
http://iec.ch/TC57/2013/CIM-schema-cim16#DCConverterUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#DCEquipmentContainer,DCConverterUnit,"Indivisible operative unit comprising all equipment between the point of common coupling on the AC side and the point of common coupling – DC side, essentially one or more converters, together with one or more converter transformers, converter control equipment, essential protective and switching devices and auxiliaries, if any, used for conversion."
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,SynchronousMachine,An electromechanical device that operates with shaft rotating synchronously with the network. It is a single machine operating either as a generator or synchronous condenser or pump.
http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerLinear,http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChanger,PhaseTapChangerLinear,"Describes a tap changer with a linear relation between the tap step and the phase angle difference across the transformer. This is a mathematical model that is an approximation of a real phase tap changer.
The phase angle is computed as stepPhaseShiftIncrement times the tap position.
The voltage magnitude of both sides is the same."
http://iec.ch/TC57/2013/CIM-schema-cim16#Jumper,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,Jumper,A short section of conductor with negligible impedance which can be manually removed and replaced if the circuit is de-energized. Note that zero-impedance branches can potentially be modelled by other equipment types.
http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverterDCTerminal,http://iec.ch/TC57/2013/CIM-schema-cim16#DCBaseTerminal,ACDCConverterDCTerminal,A DC electrical connection point at the AC/DC converter. The AC/DC converter is electrically connected also to the AC side. The AC connection is inherited from the AC conducting equipment in the same way as any other AC equipment. The AC/DC converter DC terminal is separate from generic DC terminal to restrict the connection with the AC side to AC/DC converter and so that no other DC conducting equipment can be connected to the AC side.
http://iec.ch/TC57/2013/CIM-schema-cim16#RegularIntervalSchedule,http://iec.ch/TC57/2013/CIM-schema-cim16#BasicIntervalSchedule,RegularIntervalSchedule,The schedule has time points where the time between them is constant.
http://iec.ch/TC57/2013/CIM-schema-cim16#Breaker,http://iec.ch/TC57/2013/CIM-schema-cim16#ProtectedSwitch,Breaker,"A mechanical switching device capable of making, carrying, and breaking currents under normal circuit conditions and also making, carrying for a specified time, and breaking currents under specified abnormal circuit conditions e.g.  those of short circuit."
http://iec.ch/TC57/2013/CIM-schema-cim16#RegularTimePoint,,RegularTimePoint,
http://iec.ch/TC57/2013/CIM-schema-cim16#Line,http://iec.ch/TC57/2013/CIM-schema-cim16#EquipmentContainer,Line,Contains equipment beyond a substation belonging to a power transmission line. 
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulationSchedule,http://iec.ch/TC57/2013/CIM-schema-cim16#SeasonDayTypeSchedule,RegulationSchedule,"A pre-established pattern over time for a controlled variable, e.g., busbar voltage."
http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,Equipment,"The parts of a power system that are physical devices, electronic or mechanical."
http://iec.ch/TC57/2013/CIM-schema-cim16#SubGeographicalRegion,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,SubGeographicalRegion,A subset of a geographical region of a power system network model.
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConnection,RegulatingCondEq,A type of conducting equipment that can regulate a quantity (i.e. voltage or flow) at a specific point in the network. 
http://iec.ch/TC57/2013/CIM-schema-cim16#Bay,http://iec.ch/TC57/2013/CIM-schema-cim16#EquipmentContainer,Bay,"A collection of power system resources (within a given substation) including conducting equipment, protection relays, measurements, and telemetry.  A bay typically represents a physical grouping related to modularization of equipment."
http://iec.ch/TC57/2013/CIM-schema-cim16#CurrentTransformer,http://iec.ch/TC57/2013/CIM-schema-cim16#Sensor,CurrentTransformer,Instrument transformer used to measure electrical qualities of the circuit that is being protected and/or monitored. Typically used as current transducer for the purpose of metering or protection. A typical secondary current rating would be 5A.
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySchedulingType,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,EnergySchedulingType,Used to define the type of generation for scheduling purposes.
http://iec.ch/TC57/2013/CIM-schema-cim16#ConformLoadSchedule,http://iec.ch/TC57/2013/CIM-schema-cim16#SeasonDayTypeSchedule,ConformLoadSchedule,A curve of load  versus time (X-axis) showing the active power values (Y1-axis) and reactive power (Y2-axis) for each unit of the period covered. This curve represents a typical pattern of load over the time period for a given day type and season.
http://iec.ch/TC57/2013/CIM-schema-cim16#BoundaryPoint,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,BoundaryPoint,"Designates a connection point at which one or more model authority sets shall connect to. The location of the connection point as well as other properties are agreed between organisations responsible for the interconnection, hence all attributes of the class represent this agreement.  It is primarily used in a boundary model authority set which can contain one or many BoundaryPoint-s among other Equipment-s and their connections."
http://iec.ch/TC57/2013/CIM-schema-cim16#DCShunt,http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,DCShunt,"A shunt device within the DC system, typically used for filtering.  Needed for transient and short circuit studies."
http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,GeneratingUnit,"A single or set of synchronous machines for converting mechanical power into alternating-current power. For example, individual machines within a set may be defined for scheduling purposes while a single control signal is derived for the set. In this case there would be a GeneratingUnit for each member of the set and an additional GeneratingUnit corresponding to the set."
http://iec.ch/TC57/2013/CIM-schema-cim16#Ground,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,Ground,A point where the system is grounded used for connecting conducting equipment to ground. The power system model can have any number of grounds.
http://iec.ch/TC57/2013/CIM-schema-cim16#GeographicalRegion,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,GeographicalRegion,A geographical region of a power system network model.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,WindGeneratingUnit,"A wind driven generating unit, connected to the grid by means of a rotating machine.  May be used to represent a single turbine or an aggregation.    "
http://iec.ch/TC57/2013/CIM-schema-cim16#ActivePowerLimit,http://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimit,ActivePowerLimit,Limit on active power flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#DCChopper,http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,DCChopper,Low resistance equipment used in the internal DC circuit to balance voltages. It has typically positive and negative pole terminals and a ground.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPowerPlant,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,WindPowerPlant,Wind power plant.
http://iec.ch/TC57/2013/CIM-schema-cim16#Sensor,http://iec.ch/TC57/2013/CIM-schema-cim16#AuxiliaryEquipment,Sensor,"This class describe devices that transform a measured quantity into signals that can be presented at displays, used in control or be recorded."
http://iec.ch/TC57/2013/CIM-schema-cim16#ProtectedSwitch,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,ProtectedSwitch,A ProtectedSwitch is a switching device that can be operated by ProtectionEquipment.
http://iec.ch/TC57/2013/CIM-schema-cim16#SeasonDayTypeSchedule,http://iec.ch/TC57/2013/CIM-schema-cim16#RegularIntervalSchedule,SeasonDayTypeSchedule,"A time schedule covering a 24 hour period, with curve data for a specific type of season and day."
http://iec.ch/TC57/2013/CIM-schema-cim16#ThermalGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,ThermalGeneratingUnit,"A generating unit whose prime mover could be a steam turbine, combustion turbine, or diesel engine."
http://iec.ch/TC57/2013/CIM-schema-cim16#DCBusbar,http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,DCBusbar,A busbar within a DC system.
http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCTerminal,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ACDCTerminal,An electrical connection point (AC or DC) to a piece of conducting equipment. Terminals are connected at physical connection points called connectivity nodes.
http://iec.ch/TC57/2013/CIM-schema-cim16#AuxiliaryEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,AuxiliaryEquipment,"AuxiliaryEquipment describe equipment that is not performing any primary functions but support for the equipment performing the primary function.
AuxiliaryEquipment is attached to primary equipment via an association with Terminal."
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter,VsConverter,DC side of the voltage source converter (VSC).
http://iec.ch/TC57/2013/CIM-schema-cim16#BaseVoltage,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,BaseVoltage,Defines a system base voltage which is referenced. 
http://iec.ch/TC57/2013/CIM-schema-cim16#DCLineSegment,http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,DCLineSegment,"A wire or combination of wires not insulated from one another, with consistent electrical characteristics, used to carry direct current between points in the DC region of the power system."
http://iec.ch/TC57/2013/CIM-schema-cim16#PostLineSensor,http://iec.ch/TC57/2013/CIM-schema-cim16#Sensor,PostLineSensor, A sensor used mainly in overhead distribution networks as the source of both current and voltage measurements.
http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerTabular,http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChanger,PhaseTapChangerTabular,Describes a tap changer with a table defining the relation between the tap step and the phase angle difference across the transformer. 
http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCTerminal,Terminal,An AC electrical connection point to a piece of conducting equipment. Terminals are connected at physical connection points called connectivity nodes.
http://iec.ch/TC57/2013/CIM-schema-cim16#Clamp,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,Clamp,"A Clamp is a galvanic connection at a line segment where other equipment is connected. A Clamp does not cut the line segment. 
A Clamp is ConductingEquipment and has one Terminal with an associated ConnectivityNode. Any other ConductingEquipment can be connected to the Clamp ConnectivityNode."
http://iec.ch/TC57/2013/CIM-schema-cim16#DCGround,http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,DCGround,A ground within a DC system.
http://iec.ch/TC57/2013/CIM-schema-cim16#DCTerminal,http://iec.ch/TC57/2013/CIM-schema-cim16#DCBaseTerminal,DCTerminal,An electrical connection point to generic DC conducting equipment.
http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,HydroGeneratingUnit,"A generating unit whose prime mover is a hydraulic turbine (e.g., Francis, Pelton, Kaplan)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ConformLoad,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer,ConformLoad,ConformLoad represent loads that follow a daily load change pattern where the pattern can be used to scale the load with a system load.
http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,DCConductingEquipment,The parts of the DC power system that are designed to carry current or that are conductively connected through DC terminals.
http://iec.ch/TC57/2013/CIM-schema-cim16#SurgeArrester,http://iec.ch/TC57/2013/CIM-schema-cim16#AuxiliaryEquipment,SurgeArrester,"Shunt device, installed on the network, usually in the proximity of electrical equipment in order to protect the said equipment against transient voltage transients caused by lightning or switching activity."
http://iec.ch/TC57/2013/CIM-schema-cim16#ReportingGroup,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ReportingGroup,A reporting group is used for various ad-hoc groupings used for reporting.
